rank,delta_rank,country_code,player_name,player_id,points,tournaments_played,region,country,date,draw,year,month,year_month,points_lag_1,rank_lag_1,points_lag_3,rank_lag_3,points_lag_6,rank_lag_6,points_lag_12,rank_lag_12,points_roll_mean_3,points_roll_std_3,points_roll_max_3,points_roll_mean_6,points_roll_std_6,points_roll_max_6,points_roll_mean_12,points_roll_std_12,points_roll_max_12,points_delta_1m,points_delta_3m,points_pct_change_3m,in_top10,top10_streak,points_vs_field_mean,points_vs_field_max,month_sin,month_cos
65,0.0,ESP,Pablo Abian,14251,24956,15.0,Europe,SPAIN,2024-11-26,MS,2024,11,2024-11,24956.0,65.0,26086.0,63.0,26086.0,69.0,27216.0,63.0,25709.333333333332,652.4058041842753,26086.0,25897.666666666668,461.32056822420765,26086.0,26306.833333333332,553.7550875339144,27216.0,0.0,-1130.0,-0.04331825500268338,0,0,0.6312139369569596,0.25153454618503723,-0.5000000000000004,0.8660254037844384
3,1.0,DEN,Viktor Axelsen,25831,92290,14.0,Europe,DENMARK,2024-11-26,MS,2024,11,2024-11,91010.0,2.0,93790.0,2.0,93790.0,2.0,96590.0,2.0,92863.33333333333,1605.033748347145,93790.0,93326.66666666667,1134.9302474895194,93790.0,93385.0,1844.2662990517538,96590.0,1280.0,-1500.0,-0.015993176244802232,1,58,2.3342977336815918,0.9302020863686923,-0.5000000000000004,0.8660254037844384
9,0.0,TPE,Chou Tien Chen,34810,71497,27.0,Asia,CHINESE TAIPEI,2024-11-26,MS,2024,11,2024-11,71497.0,9.0,72877.0,8.0,74477.0,9.0,71877.0,9.0,72417.0,796.7433714816888,72877.0,73447.0,1235.718414526557,74477.0,72562.0,1287.4816856597204,74477.0,0.0,-1380.0,-0.018936015478134394,1,17,1.8083788608195122,0.7206269213251966,-0.5000000000000004,0.8660254037844384
18,1.0,HKG,Ng Ka Long Angus,45171,56706,24.0,Asia,HONG KONG CHINA,2024-11-26,MS,2024,11,2024-11,54256.0,19.0,54256.0,19.0,54976.0,20.0,51576.0,21.0,54256.0,0.0,54256.0,54496.0,371.8064012358945,54976.0,53602.666666666664,1527.953672151887,54976.0,2450.0,2450.0,0.0451562960778531,0,0,1.4342690138275906,0.5715466411271326,-0.5000000000000004,0.8660254037844384
61,1.0,ISR,Misha Zilberman,52953,26341,13.0,Europe,ISRAEL,2024-11-26,MS,2024,11,2024-11,26341.0,62.0,25511.0,66.0,25581.0,71.0,27461.0,62.0,25787.666666666668,479.20072342715883,26341.0,25429.333333333332,685.8401174227331,26341.0,25707.666666666668,746.7667681820402,27461.0,0.0,830.0,0.03253498490847084,0,0,0.6662448434598203,0.2654941289092829,-0.5000000000000004,0.8660254037844384
66,0.0,GUA,Kevin Cordon,54897,24166,9.0,Pan America,GUATEMALA,2024-11-26,MS,2024,11,2024-11,24166.0,66.0,24916.0,69.0,29866.0,54.0,35916.0,44.0,23832.666666666668,1282.9003598617198,24916.0,26441.0,3544.3969867948404,31616.0,29224.333333333332,4133.886204470914,35916.0,0.0,-750.0,-0.030101139829828205,0,0,0.6112324090600211,0.24357204051561185,-0.5000000000000004,0.8660254037844384
91,7.0,GER,Fabian Roth,57297,19729,15.0,Europe,GERMANY,2024-11-26,MS,2024,11,2024-11,19049.0,98.0,19879.0,89.0,20539.0,87.0,21219.0,87.0,19602.333333333332,479.20072342738814,19879.0,19850.666666666668,473.21946987279523,20539.0,20251.5,558.6530066313052,21219.0,680.0,-150.0,-0.007545651189697633,0,0,0.4990070428844309,0.1988509801925228,-0.5000000000000004,0.8660254037844384
98,1.0,HKG,Chan Yin Chak,57924,19139,15.0,Asia,HONG KONG CHINA,2024-11-26,MS,2024,11,2024-11,19139.0,97.0,17899.0,100.0,19579.0,94.0,21249.0,85.0,18725.666666666668,715.9143337951384,19139.0,19152.333333333332,650.7431649019941,19579.0,19529.0,979.545349082451,21249.0,0.0,1240.0,0.06927761327448456,0,0,0.4840841296449451,0.19290429874320514,-0.5000000000000004,0.8660254037844384
1,0.0,CHN,Shi Yu Qi,57945,99215,14.0,Asia,CHINA,2024-11-26,MS,2024,11,2024-11,98115.0,1.0,99315.0,1.0,99315.0,1.0,102415.0,1.0,98915.0,692.8203230275321,99315.0,99115.0,489.89794855653327,99315.0,100306.66666666667,1484.745667436331,102415.0,1100.0,-100.0,-0.001006897246136007,1,58,2.5094522661958947,0.999999999989921,-0.5000000000000004,0.8660254037844384
38,0.0,INA,Alwi Farhan,58089,38002,16.0,Asia,INDONESIA,2024-11-26,MS,2024,11,2024-11,38002.0,38.0,38002.0,37.0,35252.0,44.0,31382.0,51.0,38002.0,0.0,38002.0,36627.0,1506.2370331392522,38002.0,34919.5,2329.4561401947194,38002.0,0.0,0.0,0.0,0,0,0.9611873710626054,0.3830267600626617,-0.5000000000000004,0.8660254037844384
70,1.0,TPE,Kuo Kuan Lin,59077,23640,19.0,Asia,CHINESE TAIPEI,2024-11-26,MS,2024,11,2024-11,23640.0,71.0,23490.0,74.0,25000.0,72.0,21580.0,86.0,23590.0,86.60254037841833,23640.0,23791.666666666668,596.5037021399505,25000.0,23805.0,858.6935107793198,25000.0,0.0,150.0,0.0063856960408683605,0,0,0.5979282525109203,0.23827042281672864,-0.5000000000000004,0.8660254037844384
23,1.0,TPE,Lee Chia Hao,59322,51125,26.0,Asia,CHINESE TAIPEI,2024-11-26,MS,2024,11,2024-11,51125.0,24.0,51125.0,24.0,51955.0,22.0,50545.0,24.0,51125.0,0.0,51125.0,51263.333333333336,338.84608108502704,51955.0,51332.5,548.9349191432194,51955.0,0.0,0.0,0.0,0,0,1.2931083718113705,0.5152950662650275,-0.5000000000000004,0.8660254037844384
59,0.0,FRA,Arnaud Merkle,59543,27785,17.0,Europe,FRANCE,2024-11-26,MS,2024,11,2024-11,27255.0,59.0,27255.0,59.0,31245.0,49.0,32625.0,49.0,27255.0,0.0,27255.0,28630.0,1780.7386108017458,31245.0,30627.5,2407.096043708328,32625.0,530.0,530.0,0.019445973215923784,0,0,0.7027680412866294,0.2800483797784605,-0.5000000000000004,0.8660254037844384
89,0.0,SUI,Tobias Kuenzi,60427,19898,16.0,Europe,SWITZERLAND,2024-11-26,MS,2024,11,2024-11,19898.0,89.0,19898.0,88.0,19518.0,93.0,19438.0,94.0,19898.0,0.0,19898.0,19584.666666666668,368.8721549082639,19898.0,19111.333333333332,644.4777072572176,19898.0,0.0,0.0,0.0,0,0,0.5032815722699785,0.2005543516585138,-0.5000000000000004,0.8660254037844384
73,0.0,CZE,Jan Louda,61423,23266,14.0,Europe,CZECHIA,2024-11-26,MS,2024,11,2024-11,23266.0,73.0,25096.0,68.0,28106.0,63.0,28636.0,58.0,23712.666666666668,1222.7973394366413,25096.0,25632.666666666668,2261.3329402515196,28106.0,27090.166666666668,2159.4168334543538,28636.0,0.0,-1830.0,-0.07291998724896398,0,0,0.5884686431014835,0.23450083152512727,-0.5000000000000004,0.8660254037844384
19,1.0,FRA,Toma Junior Popov,61628,56145,22.0,Europe,FRANCE,2024-11-26,MS,2024,11,2024-11,56145.0,18.0,55205.0,18.0,55815.0,19.0,54735.0,19.0,55518.333333333336,542.7092530382454,56145.0,55390.0,710.6264841674614,56145.0,55332.5,626.2605469986589,56145.0,0.0,940.0,0.01702744316637994,0,0,1.4200795997134357,0.5658922541897305,-0.5000000000000004,0.8660254037844384
48,0.0,JPN,Riku Hatano,62018,33030,13.0,Asia,JAPAN,2024-11-26,MS,2024,11,2024-11,33030.0,48.0,31930.0,48.0,29910.0,53.0,24830.0,71.0,32663.333333333332,635.0852961085844,33030.0,31898.333333333332,1151.6321750744296,33030.0,29309.166666666668,3338.125381199148,33030.0,0.0,1100.0,0.0344503601628563,0,0,0.8354302106783289,0.3329133699507845,-0.5000000000000004,0.8660254037844384
7,3.0,JPN,Kodai Naraoka,62063,76847,20.0,Asia,JAPAN,2024-11-26,MS,2024,11,2024-11,81847.0,4.0,81847.0,4.0,81847.0,5.0,79297.0,7.0,81847.0,0.0,81847.0,81847.0,0.0,81847.0,81509.5,1793.9449925690774,84197.0,-5000.0,-5000.0,-0.06108959399855829,1,58,1.9436968029063744,0.7745502192130772,-0.5000000000000004,0.8660254037844384
85,16.0,NED,Joran Kweekel,62286,20695,14.0,Europe,NETHERLANDS,2024-11-26,MS,2024,11,2024-11,18365.0,95.0,20325.0,90.0,19045.0,96.0,19045.0,96.0,19245.0,995.1884243699767,20325.0,19571.666666666668,861.7811013631313,20325.0,19308.333333333332,642.8252036317772,20325.0,2330.0,370.0,0.018204182041820394,0,0,0.5234401516799279,0.20858741117564294,-0.5000000000000004,0.8660254037844384
74,0.0,IND,Mithun Manjunath,62720,23170,15.0,Asia,INDIA,2024-11-26,MS,2024,11,2024-11,23170.0,74.0,20690.0,84.0,21920.0,77.0,22470.0,82.0,21516.666666666668,1431.8286675902714,23170.0,21718.333333333332,932.1248128156808,23170.0,22094.166666666668,740.9632346827639,23170.0,0.0,2480.0,0.11986466892218473,0,0,0.5860405080659062,0.23353323589947556,-0.5000000000000004,0.8660254037844384
30,0.0,DEN,Rasmus Gemke,62855,47264,21.0,Europe,DENMARK,2024-11-26,MS,2024,11,2024-11,47264.0,30.0,47264.0,29.0,47694.0,28.0,50334.0,26.0,47264.0,0.0,47264.0,46902.333333333336,745.6652510789729,47694.0,47638.166666666664,1188.822628664251,50334.0,0.0,0.0,0.0,0,0,1.1954518158492442,0.47637957969584865,-0.5000000000000004,0.8660254037844384
28,0.0,CAN,Brian Yang,63122,47673,23.0,Pan America,CANADA,2024-11-26,MS,2024,11,2024-11,47673.0,28.0,47673.0,28.0,51073.0,25.0,50473.0,25.0,47673.0,0.0,47673.0,48806.333333333336,1755.752450280675,51073.0,49589.666666666664,1557.2897980631385,51073.0,0.0,0.0,0.0,0,0,1.2057966828237352,0.48050194022596887,-0.5000000000000004,0.8660254037844384
5,0.0,THA,Kunlavut Vitidsarn,64032,81408,17.0,Asia,THAILAND,2024-11-26,MS,2024,11,2024-11,81408.0,5.0,80828.0,5.0,80828.0,6.0,75758.0,8.0,81214.66666666667,334.8631561300532,81408.0,81021.33333333333,299.51071210664975,81408.0,79564.66666666667,2316.856543341496,81408.0,0.0,580.0,0.007175731182263556,1,58,2.0590585101695855,0.820521090552633,-0.5000000000000004,0.8660254037844384
83,0.0,TPE,Liao Jhuo-Fu,64081,21270,16.0,Asia,CHINESE TAIPEI,2024-11-26,MS,2024,11,2024-11,21270.0,83.0,23450.0,75.0,21570.0,79.0,20590.0,89.0,21996.666666666668,1258.6235868333824,23450.0,22310.0,1058.4516994175983,23450.0,21593.333333333332,1129.8216539334721,23450.0,0.0,-2180.0,-0.09296375266524515,0,0,0.5379836688201046,0.21438290580845254,-0.5000000000000004,0.8660254037844384
64,0.0,VIE,Nguyen Hai Dang,64648,25870,14.0,Asia,VIETNAM,2024-11-26,MS,2024,11,2024-11,25870.0,64.0,25570.0,65.0,24290.0,74.0,23700.0,75.0,25770.0,173.2050807568884,25870.0,24903.333333333332,965.7052690477908,25870.0,24548.333333333332,792.3134518993148,25870.0,0.0,300.0,0.011732499022291787,0,0,0.654331805941519,0.26074686287092935,-0.5000000000000004,0.8660254037844384
95,2.0,SRI,Viren Nettasinghe,64666,19330,14.0,Asia,SRI LANKA,2024-11-26,MS,2024,11,2024-11,19330.0,93.0,19330.0,94.0,19480.0,94.0,22830.0,79.0,19330.0,0.0,19330.0,19380.0,77.45966692414834,19480.0,20825.833333333332,1770.1384554647248,22830.0,0.0,0.0,0.0,0,0,0.48891510664281257,0.19482941087340797,-0.5000000000000004,0.8660254037844384
94,4.0,MRI,Georges Julien Paul,64839,19342,16.0,Africa,MAURITIUS,2024-11-26,MS,2024,11,2024-11,19752.0,90.0,19752.0,90.0,19752.0,91.0,19672.0,91.0,19752.0,0.0,19752.0,19752.0,0.0,19752.0,19712.0,41.77863742936612,19752.0,-410.0,-410.0,-0.020757391656541113,0,0,0.4892186235222597,0.19495036032661445,-0.5000000000000004,0.8660254037844384
37,0.0,KOR,Jeon Hyeok Jin,65580,38443,20.0,Asia,KOREA,2024-11-26,MS,2024,11,2024-11,38443.0,37.0,38443.0,36.0,38443.0,37.0,37593.0,40.0,38443.0,0.0,38443.0,38443.0,0.0,38443.0,38301.333333333336,330.86205126855884,38443.0,0.0,0.0,0.0,0,0,0.9723416163822888,0.3874716524679991,-0.5000000000000004,0.8660254037844384
43,0.0,HKG,Jason Gunawan,65634,35436,16.0,Asia,HONG KONG CHINA,2024-11-26,MS,2024,11,2024-11,35436.0,43.0,33106.0,47.0,34616.0,45.0,28336.0,59.0,34659.333333333336,1345.226127211827,35436.0,34134.333333333336,1165.597128800021,35436.0,32886.833333333336,2292.765136183186,35436.0,0.0,2330.0,0.07037999154231867,0,0,0.896285345007486,0.35716373531868,-0.5000000000000004,0.8660254037844384
36,1.0,IND,Kiran George,68317,38815,21.0,Asia,INDIA,2024-11-26,MS,2024,11,2024-11,38815.0,35.0,36665.0,41.0,37765.0,38.0,37215.0,41.0,38098.333333333336,1241.3030787576968,38815.0,37565.0,1057.8279633286304,38815.0,37527.5,742.5769014354798,38815.0,0.0,2150.0,0.05863902904677487,0,0,0.981750639645151,0.3912210855173994,-0.5000000000000004,0.8660254037844384
47,0.0,IND,Ayush Shetty,68322,33230,15.0,Asia,INDIA,2024-11-26,MS,2024,11,2024-11,33230.0,47.0,33230.0,46.0,29330.0,57.0,28710.0,57.0,33230.0,0.0,33230.0,31480.0,1966.4689166117016,33230.0,30198.333333333332,1896.3977015448008,33230.0,0.0,0.0,0.0,0,0,0.8404888253357817,0.33492919417089223,-0.5000000000000004,0.8660254037844384
49,0.0,MAS,Justin Hoh,68392,31862,16.0,Asia,MALAYSIA,2024-11-26,MS,2024,11,2024-11,31862.0,49.0,31862.0,49.0,31052.0,50.0,25472.0,68.0,31862.0,0.0,31862.0,31727.0,330.6811152757569,31862.0,30656.166666666668,1836.9810130820854,31862.0,0.0,0.0,0.0,0,0,0.8058879010788046,0.3211409565053557,-0.5000000000000004,0.8660254037844384
14,3.0,IND,Lakshya Sen,68870,59668,16.0,Asia,INDIA,2024-11-26,MS,2024,11,2024-11,56368.0,17.0,56368.0,17.0,56368.0,17.0,55768.0,18.0,56368.0,0.0,56368.0,56368.0,0.0,56368.0,55926.333333333336,470.70224777528443,56368.0,3300.0,3300.0,0.058543854669316,0,0,1.5091870969044665,0.6014009978269275,-0.5000000000000004,0.8660254037844384
