rank,delta_rank,country_code,player_name,player_id,points,tournaments_played,region,country,date,draw,year,month,year_month,points_lag_1,rank_lag_1,points_lag_3,rank_lag_3,points_lag_6,rank_lag_6,points_lag_12,rank_lag_12,points_roll_mean_3,points_roll_std_3,points_roll_max_3,points_roll_mean_6,points_roll_std_6,points_roll_max_6,points_roll_mean_12,points_roll_std_12,points_roll_max_12,points_delta_1m,points_delta_3m,points_pct_change_3m,in_top10,top10_streak,points_vs_field_mean,points_vs_field_max,month_sin,month_cos
53,0.0,UNKNOWN,Amri Syahnawi / Winny Oktavina Kandow,32939859,32500,0.0,Unknown,INDONESIA,2023-10-16,XD,2023,10,2023-10,20690.0,58.0,20690.0,57.0,19400.0,62.0,22200.0,58.0,20690.0,0.0,20690.0,20475.0,526.6402946983832,20690.0,21337.5,968.2986485207954,22200.0,11810.0,11810.0,0.570807153214113,0,0,0.7330234265729411,0.2692492502421649,-0.8660254037844386,0.5000000000000001
65,0.0,UNKNOWN,Jun Liang Andy Kwek / Wong Jia Ying Crystal,34071744,27415,0.0,Unknown,SINGAPORE,2023-10-16,XD,2023,10,2023-10,15395.0,79.0,12395.0,91.0,14505.0,79.0,14505.0,76.0,13395.0,1732.0508075688772,15395.0,13598.333333333334,1357.6548407701666,15395.0,14051.666666666666,1030.5456042428445,15395.0,12020.0,15020.0,1.2117789431222268,0,0,0.6183334535229902,0.22712209831966,-0.8660254037844386,0.5000000000000001
29,0.0,UNKNOWN,Hee Yong Kai Terry / Tan Wei Han,35641827,47520,0.0,Unknown,SINGAPORE,2023-10-16,XD,2023,10,2023-10,40246.0,28.0,38196.0,29.0,35656.0,33.0,39226.0,26.0,38879.333333333336,1183.5680518387337,40246.0,37732.666666666664,1709.3936546818818,40246.0,37658.5,1385.3199499163047,40246.0,7274.0,9324.0,0.2441093308199811,0,0,1.0717930224844974,0.39368382681562075,-0.8660254037844386,0.5000000000000001
27,0.0,UNKNOWN,Lee Chun Hei Reginald / Ng Tsz Yau,37250843,50980,0.0,Unknown,HONG-KONG,2023-10-16,XD,2023,10,2023-10,45010.0,24.0,43810.0,25.0,43810.0,24.0,41890.0,25.0,44210.0,692.8203230275576,45010.0,44010.0,489.8979485566333,45010.0,43700.0,696.823963683516,45010.0,5970.0,7170.0,0.16366126455147234,0,0,1.1498318242058012,0.4223485162260174,-0.8660254037844386,0.5000000000000001
80,0.0,UNKNOWN,Patrick Scheiel / Franziska Volkmann,38263144,22780,0.0,Unknown,GERMANY,2023-10-16,XD,2023,10,2023-10,19140.0,66.0,19140.0,64.0,19140.0,63.0,19140.0,63.0,19140.0,0.0,19140.0,19140.0,0.0,19140.0,19140.0,0.0,19140.0,3640.0,3640.0,0.19017763845350055,0,0,0.5137930356102031,0.1887230129389697,-0.8660254037844386,0.5000000000000001
88,0.0,UNKNOWN,Philip Birker / Katharina Hochmeir,39028195,20720,0.0,Unknown,AUSTRIA,2023-10-16,XD,2023,10,2023-10,13790.0,85.0,14140.0,82.0,14710.0,78.0,14710.0,75.0,13906.666666666666,202.07259421640535,14140.0,14213.333333333334,415.3392187918257,14710.0,14461.666666666666,381.69081569760135,14710.0,6930.0,6580.0,0.4653465346534653,0,0,0.4673306276489643,0.17165675276977405,-0.8660254037844386,0.5000000000000001
2,0.0,UNKNOWN,Yuta Watanabe / Arisa Higashino,40580501,105200,0.0,Unknown,JAPAN,2023-10-16,XD,2023,10,2023-10,93515.0,2.0,89365.0,2.0,87805.0,2.0,87955.0,2.0,90748.33333333333,2396.0036171369325,93515.0,89796.66666666667,1925.5172465257756,93515.0,89413.33333333333,1485.6944096253724,93515.0,11685.0,15835.0,0.17719465114977906,1,221,2.372740445399182,0.8715391115530998,-0.8660254037844386,0.5000000000000001
28,0.0,UNKNOWN,Marcus Ellis / Lauren Smith,40870494,48666,0.0,Unknown,ENGLAND,2023-10-16,XD,2023,10,2023-10,39986.0,29.0,39986.0,28.0,37656.0,29.0,33476.0,36.0,39986.0,0.0,39986.0,39209.333333333336,1203.206826221299,39986.0,37574.333333333336,2099.1679448300856,39986.0,8680.0,8680.0,0.2170759765918071,0,0,1.0976405562338079,0.4031779696087752,-0.8660254037844386,0.5000000000000001
35,0.0,UNKNOWN,Rohan Kapoor / Reddy N. Sikki,42921522,41200,0.0,Unknown,INDIA,2023-10-16,XD,2023,10,2023-10,33980.0,38.0,33200.0,37.0,35830.0,32.0,35370.0,31.0,33460.0,450.33320996790655,33980.0,34633.333333333336,1413.8693951941482,36610.0,35193.333333333336,1125.5167163519889,36610.0,7220.0,8000.0,0.24096385542168686,0,0,0.9292481592247746,0.34132520338391364,-0.8660254037844386,0.5000000000000001
64,0.0,UNKNOWN,Wang Chan / Shin Seung Chan,43203272,28180,0.0,Unknown,KOREA,2023-10-16,XD,2023,10,2023-10,15610.0,78.0,15610.0,76.0,15610.0,72.0,15610.0,69.0,15610.0,0.0,15610.0,15610.0,0.0,15610.0,15610.0,0.0,15610.0,12570.0,12570.0,0.8052530429212044,0,0,0.6355876972561686,0.2334598114407448,-0.8660254037844386,0.5000000000000001
4,0.0,UNKNOWN,Feng Yanzhe / Huang Dongping,43215054,92300,0.0,Unknown,CHINA,2023-10-16,XD,2023,10,2023-10,83939.0,3.0,82539.0,3.0,82539.0,3.0,77739.0,4.0,83005.66666666667,808.2903768654925,83939.0,82772.33333333333,571.547606649322,83939.0,81993.16666666667,1688.1213783009002,83939.0,8361.0,9761.0,0.11825924714377445,1,32,2.0817865314671526,0.7646678706877482,-0.8660254037844386,0.5000000000000001
61,0.0,UNKNOWN,Young Hyuk Kim / Lee Yu Lim,43306848,28720,0.0,Unknown,KOREA,2023-10-16,XD,2023,10,2023-10,23262.0,55.0,23262.0,55.0,23262.0,54.0,23262.0,54.0,23262.0,0.0,23262.0,23262.0,0.0,23262.0,23262.0,0.0,23262.0,5458.0,5458.0,0.23463158799759265,0,0,0.6477671634207652,0.2379334912909223,-0.8660254037844386,0.5000000000000001
52,0.0,UNKNOWN,Mikkel Mikkelsen / Rikke Søby,45163514,33280,0.0,Unknown,DENMARK,2023-10-16,XD,2023,10,2023-10,27130.0,48.0,27130.0,48.0,25400.0,50.0,26390.0,49.0,27130.0,0.0,27130.0,26553.333333333332,893.3681585251791,27130.0,26059.166666666668,838.7052611920458,27130.0,6150.0,6150.0,0.22668632510136377,0,0,0.7506159888106917,0.27571123224797683,-0.8660254037844386,0.5000000000000001
91,0.0,UNKNOWN,Pawel Smilowski / Magdalena Swierczynska,49840826,20160,0.0,Unknown,POLAND,2023-10-16,XD,2023,10,2023-10,10674.0,100.0,19150.0,99.0,20980.0,95.0,21210.0,91.0,16324.666666666666,4893.620881651268,19150.0,18652.333333333332,4010.068411719015,20980.0,19931.166666666668,3015.5388432503205,21210.0,9486.0,1010.0,0.05274151436031338,0,0,0.45470007014493824,0.16701738107329364,-0.8660254037844386,0.5000000000000001
48,0.0,UNKNOWN,Kenneth Zhe Hooi Choo / Gronya Somerville,49905997,36100,0.0,Unknown,AUSTRALIA,2023-10-16,XD,2023,10,2023-10,28658.0,45.0,28658.0,44.0,26398.0,48.0,25698.0,52.0,28658.0,0.0,28658.0,27904.666666666668,922.6411364483329,28658.0,27034.666666666668,1127.8485821432193,28658.0,7442.0,7442.0,0.2596831600251239,0,0,0.8142198676702515,0.2990737825766816,-0.8660254037844386,0.5000000000000001
54,0.0,UNKNOWN,Koceila Mammeri / Tanina Violette Mammeri,50218300,31801,0.0,Unknown,ALGERIA,2023-10-16,XD,2023,10,2023-10,27531.0,46.0,27161.0,47.0,26111.0,49.0,22491.0,57.0,27284.333333333332,213.61959960016097,27531.0,27047.666666666668,482.14797175418335,27531.0,25924.333333333332,1471.5071638742425,27531.0,4270.0,4640.0,0.17083317992710145,0,0,0.71725778425988,0.26345832021387955,-0.8660254037844386,0.5000000000000001
