rank,delta_rank,country_code,player_name,player_id,points,tournaments_played,region,country,date,draw,year,month,year_month,points_lag_1,rank_lag_1,points_lag_3,rank_lag_3,points_lag_6,rank_lag_6,points_lag_12,rank_lag_12,points_roll_mean_3,points_roll_std_3,points_roll_max_3,points_roll_mean_6,points_roll_std_6,points_roll_max_6,points_roll_mean_12,points_roll_std_12,points_roll_max_12,points_delta_1m,points_delta_3m,points_pct_change_3m,in_top10,top10_streak,points_vs_field_mean,points_vs_field_max,month_sin,month_cos
96,2.0,IRL,Rachael Darragh,80889,19268,15.0,Europe,IRELAND,2024-11-26,WS,2024,11,2024-11,19268.0,98.0,20018.0,97.0,21528.0,89.0,22588.0,82.0,19768.0,433.012701892213,20018.0,20144.666666666668,741.125270562759,21528.0,21233.833333333332,1257.8152656190564,22588.0,0.0,-750.0,-0.037466280347687064,0,0,0.49210940901308453,0.17895919826707388,-0.5000000000000004,0.8660254037844384
11,3.0,JPN,Tomoka Miyazaki,82070,62637,19.0,Asia,JAPAN,2024-11-26,WS,2024,11,2024-11,59257.0,14.0,60307.0,13.0,61487.0,13.0,44347.0,27.0,59607.0,606.2177826490979,60307.0,60350.333333333336,997.851024285031,61487.0,56076.166666666664,6526.7874017680815,61487.0,3380.0,2330.0,0.03863564760309757,0,0,1.5997642231862454,0.5817660007190526,-0.5000000000000004,0.8660254037844384
6,2.0,INA,Gregoria Mariska Tunjung,83802,76762,19.0,Asia,INDONESIA,2024-11-26,WS,2024,11,2024-11,76762.0,8.0,78162.0,8.0,76882.0,8.0,77062.0,8.0,77695.33333333333,808.2903768654646,78162.0,77715.33333333333,693.0127463953078,78162.0,77334.5,639.1631602762116,78162.0,0.0,-1400.0,-0.017911517105498875,1,58,1.9605201606115008,0.7129575450164586,-0.5000000000000004,0.8660254037844384
13,0.0,SGP,Yeo Jia Min,83822,60550,17.0,Asia,SINGAPORE,2024-11-26,WS,2024,11,2024-11,59300.0,13.0,59540.0,16.0,58290.0,17.0,54970.0,18.0,59460.0,138.5640646055415,59540.0,59291.666666666664,500.0166663887395,59540.0,57860.833333333336,1877.151896470868,59540.0,1250.0,1010.0,0.01696338595901925,0,0,1.546461735299059,0.5623821598023314,-0.5000000000000004,0.8660254037844384
14,2.0,THA,Pornpawee Chochuwong,84062,60304,21.0,Asia,THAILAND,2024-11-26,WS,2024,11,2024-11,58104.0,16.0,55534.0,17.0,58784.0,16.0,56184.0,17.0,56390.666666666664,1483.7901918173418,58104.0,57220.666666666664,1533.8404958360773,58784.0,58052.333333333336,2067.131668117294,60884.0,2200.0,4770.0,0.08589332661072491,0,0,1.540178835433104,0.5600973371547447,-0.5000000000000004,0.8660254037844384
22,0.0,CAN,Michelle Li,84523,50567,20.0,Pan America,CANADA,2024-11-26,WS,2024,11,2024-11,49947.0,22.0,48507.0,23.0,45457.0,28.0,43417.0,29.0,48987.0,831.38438763306,49947.0,48238.666666666664,1479.4649933900698,49947.0,45827.833333333336,2708.3958967132985,49947.0,620.0,2060.0,0.04246809738800583,0,0,1.2914934858607352,0.4696610846362427,-0.5000000000000004,0.8660254037844384
56,0.0,BRA,Juliana Viana Vieira,84897,29389,13.0,Pan America,BRAZIL,2024-11-26,WS,2024,11,2024-11,29389.0,56.0,29389.0,56.0,30189.0,56.0,30169.0,49.0,29389.0,0.0,29389.0,29797.333333333332,480.0173607971543,30489.0,29983.166666666668,377.3702867652916,30489.0,0.0,0.0,0.0,0,0,0.7506022120347489,0.2729620032110771,-0.5000000000000004,0.8660254037844384
35,0.0,INA,Ester Nurumi Tri Wardoyo,85048,42180,15.0,Asia,INDONESIA,2024-11-26,WS,2024,11,2024-11,42180.0,35.0,44080.0,29.0,44080.0,31.0,44080.0,28.0,42813.333333333336,1096.965511460288,44080.0,43446.666666666664,981.1557810391262,44080.0,43763.333333333336,739.5739969537882,44080.0,0.0,-1900.0,-0.0431034482758621,0,0,1.0772874648210455,0.3917634929886431,-0.5000000000000004,0.8660254037844384
33,0.0,DEN,Line Christophersen,85302,42513,20.0,Europe,DENMARK,2024-11-26,WS,2024,11,2024-11,42513.0,33.0,42513.0,33.0,41933.0,33.0,41933.0,30.0,42513.0,0.0,42513.0,41983.0,637.3382147651963,42513.0,41958.0,430.4859833004782,42513.0,0.0,0.0,0.0,0,0,1.0857923658591064,0.3948563626701324,-0.5000000000000004,0.8660254037844384
75,0.0,INA,Ruzana Ruzana,86034,23954,13.0,Asia,INDONESIA,2024-11-26,WS,2024,11,2024-11,23954.0,75.0,23954.0,76.0,23364.0,79.0,20434.0,94.0,23954.0,0.0,23954.0,23582.333333333332,415.71224021751783,23954.0,22809.0,1316.8730179689117,23954.0,0.0,0.0,0.0,0,0,0.6117909893865179,0.22248228333451772,-0.5000000000000004,0.8660254037844384
47,0.0,HKG,Lo Sin Yan Happy,86261,33035,16.0,Asia,HONG KONG CHINA,2024-11-26,WS,2024,11,2024-11,33035.0,47.0,31655.0,51.0,33285.0,46.0,32645.0,41.0,32115.0,796.7433714816822,33035.0,32156.666666666668,781.1892643057953,33285.0,32525.833333333332,684.5762901018609,33285.0,0.0,1380.0,0.04359500868741106,0,0,0.8437219393163404,0.3068256754594553,-0.5000000000000004,0.8660254037844384
71,1.0,IND,Tasnim Mir,86604,25300,18.0,Asia,INDIA,2024-11-26,WS,2024,11,2024-11,25300.0,70.0,25300.0,68.0,27330.0,62.0,25950.0,69.0,25300.0,0.0,25300.0,26403.333333333332,1224.0370364767018,27860.0,26406.666666666668,954.9234460828862,27860.0,0.0,0.0,0.0,0,0,0.646168156945767,0.2349837926176546,-0.5000000000000004,0.8660254037844384
73,2.0,BUL,Kaloyana Nalbantova,87112,24691,13.0,Europe,BULGARIA,2024-11-26,WS,2024,11,2024-11,24691.0,71.0,25291.0,69.0,27201.0,63.0,26101.0,68.0,25091.0,346.41016151377966,25291.0,25781.0,898.4876181673271,27201.0,26315.166666666668,911.5965847530197,27231.0,0.0,-600.0,-0.023723854335534367,0,0,0.6306141487410251,0.22932746338033635,-0.5000000000000004,0.8660254037844384
1,0.0,KOR,An Se Young,87442,107667,12.0,Asia,KOREA,2024-11-26,WS,2024,11,2024-11,103267.0,1.0,103267.0,1.0,100337.0,2.0,111317.0,1.0,103267.0,0.0,103267.0,102778.66666666667,1196.1674910591182,103267.0,104332.83333333333,2960.8090366511447,111317.0,4400.0,4400.0,0.04260799674629845,1,58,2.7498413815762803,0.9999999999907122,-0.5000000000000004,0.8660254037844384
95,1.0,TUR,Neslihan Arin,87885,19526,6.0,Europe,TÜRKIYE,2024-11-26,WS,2024,11,2024-11,19526.0,96.0,19526.0,99.0,21746.0,88.0,29746.0,52.0,19526.0,0.0,19526.0,19896.0,906.3112048300138,21746.0,23821.0,4400.149790838805,29746.0,0.0,0.0,0.0,0,0,0.4986987917993299,0.18135547567795746,-0.5000000000000004,0.8660254037844384
