rank,delta_rank,country_code,player_name,player_id,points,tournaments_played,region,country,date,draw,year,month,year_month,points_lag_1,rank_lag_1,points_lag_3,rank_lag_3,points_lag_6,rank_lag_6,points_lag_12,rank_lag_12,points_roll_mean_3,points_roll_std_3,points_roll_max_3,points_roll_mean_6,points_roll_std_6,points_roll_max_6,points_roll_mean_12,points_roll_std_12,points_roll_max_12,points_delta_1m,points_delta_3m,points_pct_change_3m,in_top10,top10_streak,points_vs_field_mean,points_vs_field_max,month_sin,month_cos
47,0.0,IND,Ayush Shetty,68322,33230,15.0,Asia,INDIA,2024-11-26,MS,2024,11,2024-11,33230.0,47.0,33230.0,46.0,29330.0,57.0,28710.0,57.0,33230.0,0.0,33230.0,31480.0,1966.4689166117016,33230.0,30198.333333333332,1896.3977015448008,33230.0,0.0,0.0,0.0,0,0,0.81432107234508,0.33492919417089223,-0.5000000000000004,0.8660254037844384
49,0.0,MAS,Justin Hoh,68392,31862,16.0,Asia,MALAYSIA,2024-11-26,MS,2024,11,2024-11,31862.0,49.0,31862.0,49.0,31052.0,50.0,25472.0,68.0,31862.0,0.0,31862.0,31727.0,330.6811152757569,31862.0,30656.166666666668,1836.9810130820854,31862.0,0.0,0.0,0.0,0,0,0.7807974121895558,0.3211409565053557,-0.5000000000000004,0.8660254037844384
14,3.0,IND,Lakshya Sen,68870,59668,16.0,Asia,INDIA,2024-11-26,MS,2024,11,2024-11,56368.0,17.0,56368.0,17.0,56368.0,17.0,55768.0,18.0,56368.0,0.0,56368.0,56368.0,0.0,56368.0,55926.333333333336,470.70224777528443,56368.0,3300.0,3300.0,0.058543854669316,0,0,1.4622001126899258,0.6014009978269275,-0.5000000000000004,0.8660254037844384
34,0.0,IND,Priyanshu Rajawat,69093,41040,15.0,Asia,INDIA,2024-11-26,MS,2024,11,2024-11,41040.0,34.0,41040.0,35.0,41040.0,34.0,40740.0,36.0,41040.0,0.0,41040.0,41040.0,0.0,41040.0,40908.333333333336,252.47262077780576,41040.0,0.0,0.0,0.0,0,0,1.0057098046657262,0.4136471299660974,-0.5000000000000004,0.8660254037844384
60,0.0,VIE,Le Duc Phat,69345,27190,12.0,Asia,VIETNAM,2024-11-26,MS,2024,11,2024-11,27190.0,60.0,27190.0,60.0,28700.0,61.0,27780.0,61.0,27190.0,0.0,27190.0,27441.666666666668,616.4549186004324,28700.0,27917.5,722.7236992479276,28700.0,0.0,0.0,0.0,0,0,0.6663072511905725,0.2740513027236401,-0.5000000000000004,0.8660254037844384
32,0.0,INA,Chico Aura Dwi Wardoyo,71408,43915,15.0,Asia,INDONESIA,2024-11-26,MS,2024,11,2024-11,42255.0,32.0,42255.0,32.0,42255.0,32.0,42895.0,32.0,42255.0,0.0,42255.0,42255.0,0.0,42255.0,42593.333333333336,411.9539544730493,43195.0,1660.0,1660.0,0.03928529168145789,0,0,1.0761634033112906,0.4426246031301454,-0.5000000000000004,0.8660254037844384
4,2.0,INA,Jonatan Christie,73442,85947,17.0,Asia,INDONESIA,2024-11-26,MS,2024,11,2024-11,80917.0,6.0,79537.0,6.0,86217.0,3.0,83797.0,3.0,79997.0,796.7433714816765,80917.0,81993.66666666667,3314.752881689256,86217.0,81343.66666666667,3115.4084318062814,86217.0,5030.0,6410.0,0.08059142285980103,1,58,2.1061827627096776,0.8662702212279769,-0.5000000000000004,0.8660254037844384
35,1.0,JPN,Takuma Obayashi,74076,39569,19.0,Asia,JAPAN,2024-11-26,MS,2024,11,2024-11,38549.0,36.0,41119.0,34.0,42299.0,31.0,42829.0,33.0,40445.666666666664,1665.4228692237086,41669.0,41345.666666666664,1601.969621018655,43319.0,41864.833333333336,1239.020568714293,43319.0,1020.0,-1550.0,-0.03769546924779299,0,0,0.9696620677587261,0.39882074282720537,-0.5000000000000004,0.8660254037844384
12,2.0,SGP,Loh Kean Yew,76115,61333,21.0,Asia,SINGAPORE,2024-11-26,MS,2024,11,2024-11,61333.0,14.0,61333.0,14.0,64233.0,11.0,65433.0,11.0,61333.0,0.0,61333.0,62299.666666666664,1497.5535605335103,64233.0,63266.333333333336,1495.0423121608262,65433.0,0.0,0.0,0.0,0,0,1.5030019359055309,0.6181827344593239,-0.5000000000000004,0.8660254037844384
86,0.0,IND,Sameer Verma,77003,20570,12.0,Asia,INDIA,2024-11-26,MS,2024,11,2024-11,20570.0,86.0,20570.0,85.0,22940.0,75.0,21930.0,85.0,20570.0,0.0,20570.0,20965.0,967.5484483993584,22940.0,21615.833333333332,1005.615671510701,22940.0,0.0,0.0,0.0,0,0,0.5040801823093077,0.20732752103807564,-0.5000000000000004,0.8660254037844384
